,Flight_ID,Source_Airport,Dest_Airport,Dep_Time,Arr_Time,Dep_Date,Arr_Date
96922,110334,8,19,4,14,98,98
97538,110950,8,29,4,20,98,98
97754,111166,8,26,4,10,98,98
97084,110496,11,17,4,15,98,98
97534,110946,11,6,4,15,98,98
97013,110425,14,10,4,2,98,99
97442,110854,16,10,4,22,98,98
97001,110413,17,27,4,11,98,98
97421,110833,18,26,4,11,98,98
97069,110481,19,7,4,10,98,98
97285,110697,19,16,4,14,98,98
97376,110788,19,2,4,20,98,98
97535,110947,19,27,4,2,98,99
97244,110656,21,15,4,22,98,98
97348,110760,21,10,4,11,98,98
96911,110323,22,17,4,21,98,98
97483,110895,22,11,4,5,98,98
97602,111014,22,27,4,3,98,99
97716,111128,22,14,4,20,98,98
96976,110388,23,19,4,18,98,98
96940,110352,24,5,4,14,98,98
97187,110599,24,8,4,7,98,98
97277,110689,24,23,4,6,98,98
97705,111117,24,13,4,12,98,98
97819,111231,24,16,4,24,98,98
96986,110398,25,29,4,20,98,98
97556,110968,25,1,4,18,98,98
96967,110379,26,27,4,7,98,98
96997,110409,26,3,4,22,98,98
97258,110670,26,28,4,13,98,98
97371,110783,26,8,4,19,98,98
97125,110537,27,25,4,24,98,98
97150,110562,27,7,4,7,98,98
97362,110774,27,4,4,6,98,98
97516,110928,27,25,4,5,98,98
97135,110547,28,1,4,19,98,98
97582,110994,28,20,4,8,98,98
97510,110922,29,20,4,17,98,98
97184,110596,3,17,5,1,98,99
97635,111047,3,29,5,3,98,99
97740,111152,3,24,5,20,98,98
97224,110636,4,13,5,9,98,98
97484,110896,4,29,5,12,98,98
97268,110680,5,27,5,14,98,98
97863,111275,5,22,5,18,98,98
97017,110429,6,12,5,13,98,98
97874,111286,6,27,5,7,98,98
97131,110543,7,28,5,17,98,98
97565,110977,7,18,5,7,98,98
97674,111086,9,26,5,14,98,98
97107,110519,10,1,5,12,98,98
97185,110597,10,3,5,2,98,99
96914,110326,12,13,5,15,98,98
97049,110461,13,9,5,22,98,98
97019,110431,14,6,5,13,98,98
97181,110593,14,22,5,19,98,98
97287,110699,14,2,5,7,98,98
97798,111210,14,10,5,3,98,99
97424,110836,15,1,5,9,98,98
97075,110487,16,23,5,24,98,98
97219,110631,17,6,5,10,98,98
97369,110781,18,10,5,6,98,98
97537,110949,18,6,5,20,98,98
97326,110738,19,20,5,24,98,98
97481,110893,19,17,5,7,98,98
97132,110544,22,17,5,17,98,98
97228,110640,22,21,5,18,98,98
97729,111141,22,8,5,1,98,99
96960,110372,23,7,5,7,98,98
97194,110606,23,9,5,15,98,98
97370,110782,23,17,5,2,98,99
97800,111212,24,4,5,4,98,99
97052,110464,25,28,5,3,98,99
97101,110513,28,27,5,24,98,98
97222,110634,28,27,5,4,98,99
96935,110347,29,3,5,4,98,99
96982,110394,29,12,5,24,98,98
97718,111130,29,21,5,20,98,98
97751,111163,29,1,5,20,98,98
97493,110905,30,25,5,21,98,98
97614,111026,30,10,5,19,98,98
97630,111042,30,5,5,18,98,98
97808,111220,2,17,6,19,98,98
97090,110502,5,29,6,21,98,98
97727,111139,5,11,6,7,98,98
97878,111290,5,13,6,22,98,98
97172,110584,7,6,6,12,98,98
97374,110786,7,8,6,20,98,98
97485,110897,7,8,6,22,98,98
97503,110915,9,2,6,9,98,98
97157,110569,10,18,6,9,98,98
97168,110580,10,28,6,16,98,98
97294,110706,10,13,6,11,98,98
97234,110646,13,11,6,7,98,98
97249,110661,13,7,6,3,98,99
97665,111077,14,2,6,2,98,99
97688,111100,14,8,6,12,98,98
97596,111008,15,19,6,20,98,98
97704,111116,16,12,6,9,98,98
97585,110997,17,3,6,15,98,98
97747,111159,17,10,6,1,98,99
97406,110818,18,17,6,9,98,98
97407,110819,18,29,6,14,98,98
97417,110829,18,5,6,11,98,98
97468,110880,18,1,6,19,98,98
97648,111060,18,28,6,16,98,98
97752,111164,18,10,6,22,98,98
97595,111007,19,3,6,9,98,98
96974,110386,22,2,6,18,98,98
97469,110881,22,6,6,22,98,98
97409,110821,23,2,6,20,98,98
97642,111054,23,16,6,7,98,98
97523,110935,24,19,6,13,98,98
97793,111205,24,26,6,5,98,99
97737,111149,26,28,6,10,98,98
97843,111255,26,1,6,3,98,99
97619,111031,27,25,6,2,98,99
97692,111104,29,24,6,12,98,98
97034,110446,2,17,7,23,98,98
97598,111010,2,1,7,8,98,98
97656,111068,4,1,7,24,98,98
97494,110906,5,1,7,10,98,98
97807,111219,5,30,7,23,98,98
97368,110780,6,12,7,22,98,98
97830,111242,6,14,7,3,98,99
97894,111306,11,21,7,8,98,98
96953,110365,12,28,7,5,98,99
97200,110612,12,25,7,4,98,99
97879,111291,12,17,7,6,98,99
97420,110832,13,7,7,10,98,98
97477,110889,13,16,7,10,98,98
97177,110589,15,3,7,23,98,98
97526,110938,15,22,7,13,98,98
97551,110963,15,21,7,14,98,98
97056,110468,16,13,7,21,98,98
97675,111087,16,27,7,23,98,98
97781,111193,16,7,7,24,98,98
97240,110652,18,9,7,21,98,98
97659,111071,19,14,7,22,98,98
97726,111138,19,1,7,22,98,98
97091,110503,20,5,7,2,98,99
97625,111037,20,17,7,1,98,99
97355,110767,21,8,7,22,98,98
97631,111043,22,28,7,11,98,98
96937,110349,23,20,7,20,98,98
97327,110739,23,12,7,2,98,99
97332,110744,23,3,7,4,98,99
97383,110795,23,25,7,12,98,98
97558,110970,23,4,7,3,98,99
97661,111073,23,6,7,17,98,98
97158,110570,24,11,7,4,98,99
97227,110639,24,15,7,2,98,99
97811,111223,24,19,7,11,98,98
97035,110447,25,24,7,8,98,98
97160,110572,25,24,7,16,98,98
97796,111208,25,21,7,3,98,99
97464,110876,27,1,7,17,98,98
97511,110923,28,20,7,20,98,98
97854,111266,28,27,7,18,98,98
97005,110417,30,29,7,23,98,98
97186,110598,30,7,7,1,98,99
97425,110837,2,24,8,22,98,98
97731,111143,2,27,8,18,98,98
97738,111150,2,10,8,16,98,98
97579,110991,3,21,8,9,98,98
97018,110430,4,18,8,23,98,98
97389,110801,7,13,8,3,98,99
97486,110898,7,3,8,7,98,99
97499,110911,8,9,8,10,98,98
97849,111261,8,14,8,7,98,99
97037,110449,9,24,8,9,98,98
97356,110768,9,25,8,11,98,98
96994,110406,11,18,8,15,98,98
97284,110696,12,10,8,16,98,98
97205,110617,13,29,8,13,98,98
97266,110678,13,9,8,22,98,98
97773,111185,13,9,8,12,98,98
97247,110659,14,8,8,11,98,98
97647,111059,14,2,8,11,98,98
97768,111180,14,7,8,23,98,98
97547,110959,15,28,8,21,98,98
96915,110327,17,11,8,9,98,98
96956,110368,17,13,8,14,98,98
97612,111024,17,22,8,20,98,98
97846,111258,18,30,8,4,98,99
97116,110528,20,24,8,19,98,98
97256,110668,20,24,8,6,98,99
97638,111050,20,24,8,2,98,99
96907,110319,24,6,8,10,98,98
97002,110414,25,18,8,6,98,99
97012,110424,25,4,8,20,98,98
97786,111198,25,9,8,7,98,99
97143,110555,26,22,8,15,98,98
97046,110458,27,13,8,23,98,98
97251,110663,28,7,8,10,98,98
97577,110989,28,23,8,1,98,99
97225,110637,29,21,8,2,98,99
97623,111035,29,22,8,17,98,98
97801,111213,29,21,8,11,98,98
97490,110902,30,1,8,22,98,98
97575,110987,30,1,8,13,98,98
97280,110692,3,15,9,14,98,98
96981,110393,4,12,9,21,98,98
97044,110456,4,9,9,15,98,98
97745,111157,4,13,9,2,98,99
97897,111309,4,2,9,20,98,98
96938,110350,5,11,9,2,98,99
97458,110870,5,6,9,6,98,99
97302,110714,9,30,9,3,98,99
97119,110531,11,18,9,24,98,98
97123,110535,11,10,9,11,98,98
97078,110490,12,13,9,23,98,98
97618,111030,12,4,9,8,98,99
97715,111127,12,5,9,4,98,99
97296,110708,14,1,9,17,98,98
97183,110595,15,14,9,24,98,98
97512,110924,16,27,9,21,98,98
97033,110445,18,22,9,11,98,98
97259,110671,18,28,9,4,98,99
97755,111167,18,1,9,4,98,99
97000,110412,19,14,9,24,98,98
97248,110660,20,25,9,12,98,98
97324,110736,20,26,9,16,98,98
97148,110560,21,1,9,12,98,98
97607,111019,21,7,9,21,98,98
97898,111310,21,23,9,11,98,98
97900,111312,21,17,9,21,98,98
97454,110866,22,26,9,17,98,98
97007,110419,23,20,9,3,98,99
97714,111126,23,24,9,14,98,98
96939,110351,24,2,9,8,98,99
97514,110926,25,14,9,17,98,98
97776,111188,25,10,9,6,98,99
97467,110879,26,7,9,14,98,98
97816,111228,26,3,9,7,98,99
97218,110630,27,9,9,12,98,98
97787,111199,27,10,9,23,98,98
97209,110621,28,24,9,23,98,98
97539,110951,28,11,9,5,98,99
97628,111040,29,27,9,20,98,98
97267,110679,30,2,9,16,98,98
97669,111081,30,19,9,10,98,98
97380,110792,1,12,10,8,98,99
97416,110828,1,15,10,15,98,98
97142,110554,2,6,10,17,98,98
97174,110586,2,21,10,8,98,99
97408,110820,3,14,10,9,98,99
97818,111230,3,30,10,16,98,98
97306,110718,6,26,10,15,98,98
97706,111118,6,3,10,19,98,98
97283,110695,7,22,10,3,98,99
97427,110839,7,5,10,1,98,99
97273,110685,8,4,10,9,98,99
97636,111048,8,14,10,13,98,98
97077,110489,9,10,10,22,98,98
97169,110581,12,24,10,18,98,98
97550,110962,12,26,10,13,98,98
97869,111281,12,11,10,23,98,98
96921,110333,13,20,10,13,98,98
97238,110650,13,1,10,3,98,99
97378,110790,13,24,10,14,98,98
97748,111160,13,20,10,17,98,98
97760,111172,13,18,10,24,98,98
97795,111207,13,19,10,20,98,98
97712,111124,14,13,10,14,98,98
97850,111262,14,7,10,19,98,98
97304,110716,15,4,10,22,98,98
97702,111114,17,29,10,9,98,99
97146,110558,18,6,10,3,98,99
97129,110541,19,21,10,11,98,98
97334,110746,23,1,10,1,98,99
97386,110798,23,25,10,6,98,99
97173,110585,24,10,10,16,98,98
97257,110669,24,22,10,1,98,99
97051,110463,25,20,10,16,98,98
97103,110515,28,2,10,22,98,98
97782,111194,28,30,10,13,98,98
97373,110785,29,5,10,11,98,98
97848,111260,29,22,10,21,98,98
97171,110583,2,14,11,12,98,98
97275,110687,3,5,11,4,98,99
97006,110418,4,17,11,7,98,99
97466,110878,4,23,11,16,98,98
97774,111186,4,5,11,13,98,98
97335,110747,5,17,11,13,98,98
97617,111029,6,5,11,7,98,99
97398,110810,7,21,11,6,98,99
97763,111175,7,15,11,24,98,98
97042,110454,8,15,11,20,98,98
97837,111249,8,24,11,17,98,98
97004,110416,9,26,11,7,98,99
97597,111009,9,10,11,15,98,98
97832,111244,9,1,11,13,98,98
97881,111293,9,2,11,24,98,98
97554,110966,10,29,11,19,98,98
97828,111240,10,17,11,20,98,98
97337,110749,11,7,11,5,98,99
96988,110400,12,24,11,24,98,98
97279,110691,13,6,11,24,98,98
97767,111179,14,11,11,19,98,98
97771,111183,15,28,11,1,98,99
96942,110354,16,10,11,14,98,98
97434,110846,17,4,11,1,98,99
97574,110986,17,3,11,13,98,98
97701,111113,17,30,11,1,98,99
96927,110339,18,23,11,14,98,98
97569,110981,18,19,11,16,98,98
97045,110457,21,20,11,2,98,99
97461,110873,21,4,11,24,98,98
97253,110665,22,1,11,23,98,98
97567,110979,22,6,11,14,98,98
97255,110667,23,21,11,17,98,98
97305,110717,24,22,11,4,98,99
97578,110990,24,9,11,18,98,98
97651,111063,24,20,11,24,98,98
97708,111120,24,23,11,7,98,99
96979,110391,26,24,11,13,98,98
97154,110566,26,19,11,3,98,99
97400,110812,26,25,11,15,98,98
97343,110755,27,4,11,8,98,99
97673,111085,27,16,11,8,98,99
97825,111237,30,7,11,4,98,99
97291,110703,3,20,12,16,98,98
97339,110751,3,21,12,6,98,99
97261,110673,4,30,12,13,98,98
97359,110771,4,27,12,24,98,98
97587,110999,4,11,12,10,98,99
97053,110465,5,12,12,14,98,98
97118,110530,5,9,12,4,98,99
97124,110536,5,27,12,21,98,98
97531,110943,5,16,12,17,98,98
97720,111132,8,15,12,16,98,98
97347,110759,9,23,12,24,98,98
97594,111006,9,27,12,7,98,99
97861,111273,9,21,12,23,98,98
96933,110345,10,22,12,22,98,98
96924,110336,15,28,12,24,98,98
96965,110377,15,29,12,11,98,99
97112,110524,16,12,12,9,98,99
97622,111034,16,2,12,18,98,98
96947,110359,17,10,12,2,98,99
97478,110890,17,8,12,18,98,98
97885,111297,17,29,12,4,98,99
97664,111076,18,2,12,21,98,98
96954,110366,19,20,12,17,98,98
97220,110632,20,17,12,4,98,99
97840,111252,20,25,12,2,98,99
97722,111134,21,8,12,5,98,99
97845,111257,22,29,12,7,98,99
97893,111305,22,8,12,3,98,99
97410,110822,23,8,12,1,98,99
97470,110882,23,18,12,15,98,98
97360,110772,24,22,12,2,98,99
97805,111217,24,23,12,6,98,99
97039,110451,25,24,12,20,98,98
97405,110817,25,15,12,7,98,99
97605,111017,25,8,12,10,98,99
97890,111302,25,28,12,20,98,98
97758,111170,26,8,12,14,98,98
97853,111265,26,14,12,19,98,98
97041,110453,27,7,12,16,98,98
97536,110948,27,16,12,17,98,98
97713,111125,27,13,12,23,98,98
97311,110723,29,16,12,15,98,98
97145,110557,2,15,13,3,98,99
96980,110392,3,21,13,21,98,98
97399,110811,3,8,13,18,98,98
97663,111075,3,8,13,12,98,99
97095,110507,6,19,13,19,98,98
97364,110776,6,8,13,23,98,98
97430,110842,6,4,13,15,98,98
97746,111158,6,28,13,4,98,99
97079,110491,7,22,13,7,98,99
97501,110913,7,6,13,10,98,99
96991,110403,8,6,13,19,98,98
97403,110815,8,9,13,12,98,99
97164,110576,10,16,13,12,98,99
97353,110765,10,24,13,4,98,99
97476,110888,10,14,13,6,98,99
96936,110348,11,28,13,16,98,98
97318,110730,11,24,13,4,98,99
97553,110965,13,11,13,12,98,99
97564,110976,13,9,13,2,98,99
97847,111259,13,23,13,18,98,98
96920,110332,15,20,13,19,98,98
97050,110462,15,2,13,21,98,98
97057,110469,15,30,13,18,98,98
97437,110849,15,3,13,19,98,98
97336,110748,16,26,13,8,98,99
97789,111201,16,5,13,19,98,98
96952,110364,17,10,13,16,98,98
97262,110674,18,10,13,18,98,98
97099,110511,19,25,13,5,98,99
97447,110859,19,29,13,6,98,99
97660,111072,19,5,13,17,98,98
97393,110805,22,6,13,17,98,98
97047,110459,23,26,13,7,98,99
97313,110725,23,26,13,7,98,99
96964,110376,24,18,13,8,98,99
97880,111292,24,10,13,9,98,99
97709,111121,27,8,13,24,98,98
97088,110500,30,4,13,11,98,99
97381,110793,30,8,13,1,98,99
97487,110899,30,16,13,12,98,99
97315,110727,2,16,14,16,98,98
97495,110907,2,19,14,6,98,99
97155,110567,3,7,14,4,98,99
97342,110754,3,14,14,21,98,98
97054,110466,4,3,14,17,98,98
97105,110517,4,16,14,6,98,99
97632,111044,5,23,14,17,98,98
97691,111103,5,4,14,20,98,98
97413,110825,6,25,14,8,98,99
97502,110914,6,1,14,19,98,98
97570,110982,6,7,14,1,98,99
97810,111222,6,27,14,17,98,98
96929,110341,7,11,14,4,98,99
97346,110758,7,28,14,15,98,98
97629,111041,7,23,14,19,98,98
97770,111182,7,8,14,12,98,99
97040,110452,10,3,14,3,98,99
97788,111200,10,3,14,17,98,98
96977,110389,11,24,14,20,98,98
97449,110861,12,3,14,4,98,99
97859,111271,12,30,14,19,98,98
97882,111294,13,26,14,21,98,98
97520,110932,14,16,14,6,98,99
97159,110571,18,10,14,4,98,99
97415,110827,19,5,14,3,98,99
97269,110681,22,2,14,22,98,98
97527,110939,22,21,14,21,98,98
97858,111270,22,1,14,5,98,99
97093,110505,23,22,14,13,98,99
97402,110814,23,25,14,13,98,99
97766,111178,23,1,14,15,98,98
97857,111269,23,15,14,17,98,98
96989,110401,24,30,14,9,98,99
97211,110623,24,23,14,9,98,99
97584,110996,24,22,14,5,98,99
97546,110958,25,26,14,7,98,99
97191,110603,26,14,14,20,98,98
97844,111256,26,21,14,20,98,98
97274,110686,27,4,14,5,98,99
97756,111168,27,2,14,10,98,99
97436,110848,28,20,14,9,98,99
97212,110624,29,16,14,16,98,98
97571,110983,29,13,14,15,98,98
96926,110338,30,14,14,21,98,98
97448,110860,30,3,14,23,98,98
97693,111105,1,4,15,3,98,99
97331,110743,2,25,15,9,98,99
97379,110791,2,27,15,2,98,99
97613,111025,2,4,15,7,98,99
97889,111301,4,20,15,7,98,99
97672,111084,6,4,15,2,98,99
97063,110475,8,25,15,2,98,99
97792,111204,8,27,15,10,98,99
97891,111303,10,29,15,5,98,99
96948,110360,12,2,15,24,98,98
96958,110370,12,17,15,22,98,98
97120,110532,12,29,15,18,98,98
97391,110803,13,16,15,17,98,98
97606,111018,13,6,15,6,98,99
97654,111066,13,25,15,19,98,98
97735,111147,13,29,15,18,98,98
96946,110358,14,16,15,13,98,99
97338,110750,14,12,15,23,98,98
97463,110875,14,9,15,5,98,99
97852,111264,14,23,15,16,98,98
97301,110713,17,28,15,9,98,99
97887,111299,17,25,15,20,98,98
97350,110762,18,11,15,8,98,99
97666,111078,18,25,15,16,98,98
97066,110478,19,20,15,18,98,98
97513,110925,19,25,15,8,98,99
97375,110787,20,8,15,1,98,99
96945,110357,22,13,15,10,98,99
97062,110474,22,24,15,12,98,99
97272,110684,23,5,15,7,98,99
97286,110698,23,10,15,19,98,98
97092,110504,24,18,15,20,98,98
97321,110733,24,11,15,5,98,99
97377,110789,24,23,15,21,98,98
97834,111246,24,1,15,5,98,99
97886,111298,24,26,15,1,98,99
96973,110385,25,18,15,13,98,99
97586,110998,25,7,15,13,98,99
97170,110582,26,28,15,12,98,99
97223,110635,26,4,15,20,98,98
96932,110344,27,11,15,10,98,99
97330,110742,28,1,15,9,98,99
97426,110838,28,5,15,24,98,98
96984,110396,29,26,15,2,98,99
97028,110440,30,29,15,18,98,98
97082,110494,30,25,15,13,98,99
97029,110441,1,13,16,13,98,99
97097,110509,1,3,16,4,98,99
97873,111285,1,9,16,1,98,99
97292,110704,2,19,16,15,98,99
97100,110512,3,5,16,9,98,99
97295,110707,3,12,16,14,98,99
97779,111191,3,24,16,23,98,98
97341,110753,4,27,16,9,98,99
97333,110745,5,7,16,24,98,98
97175,110587,7,17,16,9,98,99
97685,111097,8,14,16,11,98,99
97626,111038,9,4,16,2,98,99
97278,110690,10,17,16,18,98,98
97349,110761,10,20,16,9,98,99
97783,111195,10,6,16,19,98,98
97072,110484,13,30,16,18,98,98
97073,110485,13,21,16,1,98,99
97237,110649,13,26,16,20,98,98
97591,111003,13,1,16,6,98,99
97831,111243,13,6,16,20,98,98
97497,110909,14,27,16,19,98,98
97682,111094,16,28,16,14,98,99
97480,110892,17,7,16,20,98,98
97522,110934,17,27,16,15,98,99
97835,111247,17,30,16,22,98,98
96992,110404,18,3,16,11,98,99
97036,110448,18,15,16,19,98,98
97387,110799,19,10,16,4,98,99
97683,111095,19,9,16,5,98,99
97457,110869,20,3,16,1,98,99
97566,110978,20,5,16,8,98,99
97868,111280,21,12,16,14,98,99
97161,110573,24,25,16,9,98,99
97204,110616,24,27,16,21,98,98
97471,110883,24,28,16,2,98,99
97080,110492,26,18,16,19,98,98
97094,110506,29,4,16,9,98,99
97560,110972,29,10,16,22,98,98
97711,111123,29,12,16,13,98,99
97061,110473,1,28,17,10,98,99
96949,110361,7,4,17,9,98,99
97394,110806,7,30,17,5,98,99
97568,110980,8,24,17,22,98,98
97533,110945,9,16,17,19,98,98
97126,110538,11,22,17,11,98,99
97734,111146,11,30,17,4,98,99
97233,110645,12,18,17,1,98,99
97048,110460,13,25,17,20,98,98
97085,110497,13,19,17,21,98,98
97561,110973,13,12,17,3,98,99
97245,110657,14,21,17,3,98,99
97855,111267,15,4,17,21,98,98
97217,110629,18,24,17,2,98,99
97316,110728,18,10,17,13,98,99
97615,111027,19,7,17,20,98,98
97390,110802,20,16,17,14,98,99
97529,110941,20,14,17,20,98,98
96943,110355,21,9,17,24,98,98
97260,110672,21,15,17,23,98,98
97323,110735,22,20,17,1,98,99
97479,110891,22,29,17,4,98,99
97851,111263,22,9,17,24,98,98
97677,111089,23,4,17,14,98,99
97749,111161,23,12,17,20,98,98
97826,111238,23,2,17,18,98,98
96996,110408,24,21,17,20,98,98
97020,110432,24,18,17,23,98,98
97239,110651,24,19,17,3,98,99
97492,110904,24,30,17,22,98,98
97263,110675,25,15,17,21,98,98
97443,110855,25,22,17,20,98,98
97525,110937,25,7,17,4,98,99
97899,111311,25,18,17,11,98,99
97345,110757,26,19,17,20,98,98
97382,110794,26,21,17,4,98,99
97829,111241,26,25,17,3,98,99
97214,110626,27,2,17,13,98,99
97309,110721,27,5,17,20,98,98
97431,110843,27,11,17,3,98,99
97809,111221,27,17,17,24,98,98
97207,110619,29,1,17,4,98,99
97600,111012,30,9,17,3,98,99
97753,111165,1,30,18,8,98,99
96970,110382,2,1,18,15,98,99
97610,111022,4,22,18,10,98,99
97422,110834,6,9,18,21,98,98
97730,111142,6,25,18,15,98,99
97357,110769,7,11,18,17,98,99
97866,111278,8,28,18,4,98,99
97505,110917,9,6,18,17,98,99
97815,111227,9,8,18,24,98,98
97197,110609,10,21,18,7,98,99
97242,110654,11,13,18,16,98,99
97452,110864,11,7,18,15,98,99
97872,111284,11,19,18,10,98,99
96975,110387,14,18,18,21,98,98
97014,110426,15,27,18,22,98,98
97777,111189,15,11,18,7,98,99
97797,111209,15,9,18,15,98,99
96995,110407,16,18,18,7,98,99
97022,110434,16,2,18,13,98,99
97008,110420,17,8,18,5,98,99
97250,110662,17,16,18,2,98,99
96923,110335,18,15,18,8,98,99
97319,110731,19,10,18,4,98,99
97645,111057,20,25,18,11,98,99
96998,110410,22,17,18,20,98,98
97580,110992,22,19,18,8,98,99
97690,111102,23,5,18,11,98,99
97836,111248,24,18,18,20,98,98
96990,110402,25,9,18,5,98,99
96910,110322,26,15,18,24,98,98
96983,110395,27,9,18,14,98,99
97147,110559,27,5,18,19,98,98
97156,110568,27,4,18,24,98,98
97803,111215,27,4,18,3,98,99
97074,110486,28,21,18,23,98,98
97432,110844,28,26,18,8,98,99
97676,111088,28,9,18,6,98,99
97812,111224,29,24,18,16,98,99
97823,111235,29,19,18,10,98,99
97372,110784,1,21,19,4,98,99
97678,111090,2,6,19,6,98,99
97507,110919,3,30,19,24,98,98
97742,111154,4,24,19,22,98,98
97588,111000,5,12,19,21,98,98
97896,111308,5,21,19,11,98,99
97198,110610,6,16,19,1,98,99
97684,111096,7,1,19,23,98,98
97724,111136,8,12,19,16,98,99
96912,110324,9,6,19,6,98,99
97136,110548,11,8,19,1,98,99
97444,110856,11,1,19,13,98,99
97325,110737,12,25,19,12,98,99
97392,110804,13,6,19,17,98,99
97388,110800,14,4,19,15,98,99
97517,110929,14,13,19,10,98,99
97358,110770,16,8,19,12,98,99
97694,111106,16,25,19,11,98,99
97804,111216,16,5,19,23,98,98
97759,111171,17,3,19,3,98,99
96978,110390,18,21,19,20,98,98
97243,110655,19,7,19,22,98,98
97641,111053,20,17,19,20,98,98
97518,110930,21,16,19,1,98,99
97599,111011,21,20,19,24,98,98
97202,110614,22,1,19,22,98,98
97418,110830,23,28,19,11,98,99
97141,110553,24,29,19,5,98,99
96904,110316,25,28,19,4,98,99
97226,110638,25,18,19,7,98,99
97213,110625,26,8,19,1,98,99
97152,110564,28,5,19,7,98,99
97065,110477,29,21,19,3,98,99
97293,110705,29,23,19,22,98,98
97695,111107,1,22,20,3,98,99
97573,110985,2,8,20,11,98,99
97785,111197,2,13,20,22,98,98
97128,110540,3,27,20,21,98,98
97221,110633,5,3,20,23,98,98
97548,110960,5,28,20,2,98,99
97821,111233,5,15,20,9,98,99
97104,110516,6,16,20,1,98,99
97710,111122,6,3,20,7,98,99
97528,110940,7,4,20,19,98,99
97096,110508,8,4,20,23,98,98
97509,110921,8,21,20,2,98,99
97698,111110,9,6,20,9,98,99
97699,111111,9,3,20,8,98,99
97003,110415,10,22,20,1,98,99
97543,110955,10,17,20,5,98,99
97178,110590,14,26,20,8,98,99
97366,110778,14,9,20,5,98,99
97288,110700,16,14,20,12,98,99
97180,110592,20,23,20,8,98,99
97540,110952,20,19,20,2,98,99
97189,110601,21,22,20,2,98,99
96968,110380,22,1,20,1,98,99
97196,110608,22,4,20,2,98,99
96999,110411,23,9,20,3,98,99
97603,111015,23,22,20,6,98,99
97021,110433,24,18,20,17,98,99
97652,111064,26,1,20,12,98,99
97312,110724,27,21,20,23,98,98
97736,111148,27,3,20,4,98,99
97621,111033,28,17,20,22,98,98
96962,110374,29,20,20,21,98,98
97030,110442,30,4,20,18,98,99
97108,110520,30,1,20,18,98,99
97117,110529,1,15,21,2,98,99
97121,110533,1,2,21,15,98,99
97114,110526,4,19,21,15,98,99
97365,110777,5,16,21,11,98,99
96957,110369,6,5,21,10,98,99
97139,110551,6,12,21,1,98,99
97282,110694,6,22,21,16,98,99
97352,110764,6,5,21,24,98,98
97515,110927,7,15,21,16,98,99
97655,111067,7,12,21,17,98,99
97555,110967,8,6,21,24,98,98
97769,111181,8,22,21,18,98,99
97127,110539,9,17,21,23,98,98
97137,110549,9,6,21,1,98,99
96930,110342,10,17,21,9,98,99
97208,110620,10,12,21,2,98,99
97252,110664,10,9,21,8,98,99
97679,111091,11,13,21,11,98,99
97542,110954,12,28,21,11,98,99
97862,111274,12,27,21,7,98,99
97455,110867,13,20,21,9,98,99
97098,110510,14,10,21,2,98,99
97163,110575,14,3,21,14,98,99
97489,110901,14,28,21,13,98,99
96972,110384,16,15,21,18,98,99
97134,110546,17,10,21,24,98,98
97806,111218,17,20,21,8,98,99
97703,111115,18,12,21,19,98,99
97624,111036,19,15,21,6,98,99
97842,111254,19,18,21,10,98,99
97032,110444,20,19,21,12,98,99
97530,110942,20,6,21,23,98,98
97671,111083,22,19,21,4,98,99
97043,110455,23,26,21,16,98,99
97106,110518,23,20,21,13,98,99
97138,110550,25,6,21,14,98,99
97589,111001,25,6,21,3,98,99
97026,110438,26,16,21,6,98,99
97864,111276,26,6,21,24,98,98
97608,111020,27,16,21,7,98,99
97728,111140,27,5,21,5,98,99
97802,111214,27,26,21,6,98,99
97643,111055,28,9,21,7,98,99
97482,110894,29,20,21,1,98,99
97297,110709,1,8,22,16,98,99
97838,111250,1,18,22,14,98,99
97009,110421,3,11,22,11,98,99
97067,110479,3,24,22,13,98,99
97201,110613,3,17,22,19,98,99
97270,110682,3,11,22,16,98,99
97822,111234,3,18,22,14,98,99
97876,111288,3,24,22,15,98,99
97188,110600,4,26,22,16,98,99
97888,111300,4,29,22,8,98,99
